id,type,status,message,activity_date,customer_login_id,updated_at
3343,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 03:35:47'), member1=None)",140,2024-08-07 07:05:23.765
3344,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 03:41:26'), member1=None)",158,2024-08-07 07:05:23.765
3345,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 03:43:05'), member1=None)",154,2024-08-07 07:05:23.765
3346,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 03:44:18'), member1=None)",159,2024-08-07 07:05:23.765
3347,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 03:44:49'), member1=None)",140,2024-08-07 07:05:23.765
3348,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 03:46:05'), member1=None)",159,2024-08-07 07:05:23.765
3349,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 03:46:18'), member1=None)",154,2024-08-07 07:05:23.765
3350,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 03:48:05'), member1=None)",159,2024-08-07 07:05:23.765
3351,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 03:51:40'), member1=None)",159,2024-08-07 07:05:23.765
3352,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 03:52:35'), member1=None)",158,2024-08-07 07:05:23.765
3353,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 03:53:30'), member1=None)",159,2024-08-07 07:05:23.765
3354,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 03:57:04'), member1=None)",154,2024-08-07 07:05:23.765
3355,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 03:57:20'), member1=None)",158,2024-08-07 07:05:23.765
3356,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:02:13'), member1=None)",158,2024-08-07 07:05:23.765
3357,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 04:02:19'), member1=None)",159,2024-08-07 07:05:23.765
3358,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:02:25'), member1=None)",159,2024-08-07 07:05:23.765
3359,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:06:52'), member1=None)",158,2024-08-07 07:05:23.765
3360,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:07:26'), member1=None)",159,2024-08-07 07:05:23.765
3361,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:08:22'), member1=None)",158,2024-08-07 07:05:23.765
3362,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:09:13'), member1=None)",158,2024-08-07 07:05:23.765
3363,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:09:33'), member1=None)",158,2024-08-07 07:05:23.765
3364,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:11:46'), member1=None)",159,2024-08-07 07:05:23.765
3365,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:12:54'), member1=None)",154,2024-08-07 07:05:23.765
3366,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:21:00'), member1=None)",160,2024-08-07 07:05:23.765
3367,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:24:53'), member1=None)",158,2024-08-07 07:05:23.765
3368,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:27:27'), member1=None)",160,2024-08-07 07:05:23.765
3369,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:29:18'), member1=None)",158,2024-08-07 07:05:23.765
3370,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:37:26'), member1=None)",154,2024-08-07 07:05:23.765
3371,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:38:13'), member1=None)",159,2024-08-07 07:05:23.765
3372,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:38:14'), member1=None)",158,2024-08-07 07:05:23.765
3373,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:46:58'), member1=None)",158,2024-08-07 07:05:23.765
3374,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:55:37'), member1=None)",161,2024-08-07 07:05:23.765
3375,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 04:56:51'), member1=None)",154,2024-08-07 07:05:23.765
3376,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:01:47'), member1=None)",162,2024-08-07 07:05:23.765
3377,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:01:59'), member1=None)",160,2024-08-07 07:05:23.765
3378,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:04:36'), member1=None)",159,2024-08-07 07:05:23.765
3379,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 05:05:04'), member1=None)",159,2024-08-07 07:05:23.765
3380,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:05:10'), member1=None)",159,2024-08-07 07:05:23.765
3381,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 05:06:34'), member1=None)",162,2024-08-07 07:05:23.765
3382,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:06:57'), member1=None)",162,2024-08-07 07:05:23.765
3383,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 05:07:13'), member1=None)",159,2024-08-07 07:05:23.765
3384,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:07:28'), member1=None)",159,2024-08-07 07:05:23.765
3385,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:11:18'), member1=None)",158,2024-08-07 07:05:23.765
3386,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:14:57'), member1=None)",152,2024-08-07 07:05:23.765
3387,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:15:57'), member1=None)",160,2024-08-07 07:05:23.765
3388,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:16:44'), member1=None)",159,2024-08-07 07:05:23.765
3389,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:16:59'), member1=None)",161,2024-08-07 07:05:23.765
3390,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 05:17:07'), member1=None)",161,2024-08-07 07:05:23.765
3391,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:17:52'), member1=None)",161,2024-08-07 07:05:23.765
3392,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:19:42'), member1=None)",162,2024-08-07 07:05:23.765
3393,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 05:21:15'), member1=None)",162,2024-08-07 07:05:23.765
3394,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:23:50'), member1=None)",162,2024-08-07 07:05:23.765
3395,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:25:24'), member1=None)",160,2024-08-07 07:05:23.765
3396,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:25:49'), member1=None)",162,2024-08-07 07:05:23.765
3397,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:26:58'), member1=None)",161,2024-08-07 07:05:23.765
3398,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:39:01'), member1=None)",159,2024-08-07 07:05:23.765
3399,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:39:34'), member1=None)",162,2024-08-07 07:05:23.765
3400,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:39:50'), member1=None)",161,2024-08-07 07:05:23.765
3401,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:42:21'), member1=None)",161,2024-08-07 07:05:23.765
3402,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 05:43:11'), member1=None)",162,2024-08-07 07:05:23.765
3403,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:46:54'), member1=None)",161,2024-08-07 07:05:23.765
3404,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:47:42'), member1=None)",158,2024-08-07 07:05:23.765
3405,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:49:51'), member1=None)",161,2024-08-07 07:05:23.765
3406,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:51:28'), member1=None)",160,2024-08-07 07:05:23.765
3407,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 05:57:54'), member1=None)",161,2024-08-07 07:05:23.765
3408,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 06:18:32'), member1=None)",161,2024-08-07 07:05:23.765
3409,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-26 06:19:09'), member1=None)",161,2024-08-07 07:05:23.765
3410,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 23:18:49'), member1=None)",150,2024-08-07 07:05:23.765
3411,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 23:21:08'), member1=None)",150,2024-08-07 07:05:23.765
3412,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-26 23:21:27'), member1=None)",150,2024-08-07 07:05:23.765
3413,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 01:29:02'), member1=None)",154,2024-08-07 07:05:23.765
3414,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 01:30:31'), member1=None)",154,2024-08-07 07:05:23.765
3415,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 01:31:07'), member1=None)",148,2024-08-07 07:05:23.765
3416,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 01:41:33'), member1=None)",154,2024-08-07 07:05:23.765
3417,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 01:55:35'), member1=None)",154,2024-08-07 07:05:23.765
3418,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 02:06:26'), member1=None)",154,2024-08-07 07:05:23.765
3419,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 02:19:25'), member1=None)",154,2024-08-07 07:05:23.765
3420,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 02:48:16'), member1=None)",154,2024-08-07 07:05:23.765
3421,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 03:09:24'), member1=None)",159,2024-08-07 07:05:23.765
3422,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 03:11:53'), member1=None)",158,2024-08-07 07:05:23.765
3423,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 03:13:12'), member1=None)",154,2024-08-07 07:05:23.765
3424,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 03:26:19'), member1=None)",158,2024-08-07 07:05:23.765
3425,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 03:35:26'), member1=None)",159,2024-08-07 07:05:23.765
3426,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-27 03:35:44'), member1=None)",159,2024-08-07 07:05:23.765
3427,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 03:41:54'), member1=None)",154,2024-08-07 07:05:23.765
3428,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 03:42:39'), member1=None)",158,2024-08-07 07:05:23.765
3429,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 03:56:23'), member1=None)",159,2024-08-07 07:05:23.765
3430,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 04:04:21'), member1=None)",154,2024-08-07 07:05:23.765
3431,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 04:08:36'), member1=None)",158,2024-08-07 07:05:23.765
3432,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 05:19:58'), member1=None)",154,2024-08-07 07:05:23.765
3433,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 22:05:22'), member1=None)",153,2024-08-07 07:05:23.765
3434,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 23:00:49'), member1=None)",144,2024-08-07 07:05:23.765
3435,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-27 23:01:31'), member1=None)",144,2024-08-07 07:05:23.765
3436,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 23:13:09'), member1=None)",144,2024-08-07 07:05:23.765
3437,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 23:14:07'), member1=None)",144,2024-08-07 07:05:23.765
3438,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-27 23:15:21'), member1=None)",144,2024-08-07 07:05:23.765
3439,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 23:19:21'), member1=None)",163,2024-08-07 07:05:23.765
3440,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 23:39:52'), member1=None)",144,2024-08-07 07:05:23.765
3441,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 23:56:54'), member1=None)",158,2024-08-07 07:05:23.765
3442,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 23:58:35'), member1=None)",158,2024-08-07 07:05:23.765
3443,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-27 23:59:06'), member1=None)",144,2024-08-07 07:05:23.765
3444,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:02:04'), member1=None)",158,2024-08-07 07:05:23.765
3445,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:05:19'), member1=None)",144,2024-08-07 07:05:23.765
3446,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:08:13'), member1=None)",158,2024-08-07 07:05:23.765
3447,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:09:50'), member1=None)",158,2024-08-07 07:05:23.765
3448,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:10:58'), member1=None)",154,2024-08-07 07:05:23.765
3449,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:11:52'), member1=None)",158,2024-08-07 07:05:23.765
3450,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-28 00:13:05'), member1=None)",158,2024-08-07 07:05:23.765
3451,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:14:08'), member1=None)",159,2024-08-07 07:05:23.765
3452,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:15:42'), member1=None)",158,2024-08-07 07:05:23.765
3453,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:16:24'), member1=None)",144,2024-08-07 07:05:23.765
3454,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:17:41'), member1=None)",158,2024-08-07 07:05:23.765
3455,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:18:52'), member1=None)",158,2024-08-07 07:05:23.765
3456,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:19:52'), member1=None)",159,2024-08-07 07:05:23.765
3457,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:22:48'), member1=None)",158,2024-08-07 07:05:23.765
3458,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:25:13'), member1=None)",158,2024-08-07 07:05:23.765
3459,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:38:10'), member1=None)",158,2024-08-07 07:05:23.765
3460,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:39:25'), member1=None)",158,2024-08-07 07:05:23.765
3461,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:48:22'), member1=None)",163,2024-08-07 07:05:23.765
3462,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:54:23'), member1=None)",163,2024-08-07 07:05:23.765
3463,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 00:58:05'), member1=None)",163,2024-08-07 07:05:23.765
3464,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 01:00:42'), member1=None)",163,2024-08-07 07:05:23.765
3465,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 01:03:35'), member1=None)",163,2024-08-07 07:05:23.765
3466,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 01:08:55'), member1=None)",159,2024-08-07 07:05:23.765
3467,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 01:10:28'), member1=None)",163,2024-08-07 07:05:23.765
3468,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-03-28 01:11:12'), member1=None)",159,2024-08-07 07:05:23.765
3469,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 01:43:41'), member1=None)",168,2024-08-07 07:05:23.765
3470,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 01:44:33'), member1=None)",169,2024-08-07 07:05:23.765
3471,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 01:50:14'), member1=None)",154,2024-08-07 07:05:23.765
3472,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 02:02:24'), member1=None)",170,2024-08-07 07:05:23.765
3473,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 02:20:26'), member1=None)",163,2024-08-07 07:05:23.765
3474,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 02:21:14'), member1=None)",158,2024-08-07 07:05:23.765
3475,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 02:30:28'), member1=None)",171,2024-08-07 07:05:23.765
3476,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 02:32:00'), member1=None)",171,2024-08-07 07:05:23.765
3477,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-03-28 02:36:44'), member1=None)",158,2024-08-07 07:05:23.765
3478,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 02:46:50'), member1=None)",161,2024-08-07 07:05:23.765
3479,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 02:46:58'), member1=None)",158,2024-08-07 07:05:23.765
3480,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 02:47:34'), member1=None)",161,2024-08-07 07:05:23.765
3481,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 02:48:27'), member1=None)",150,2024-08-07 07:05:23.765
3482,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 02:50:57'), member1=None)",163,2024-08-07 07:05:23.765
3483,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 02:53:17'), member1=None)",161,2024-08-07 07:05:23.765
3484,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 02:55:29'), member1=None)",161,2024-08-07 07:05:23.765
3485,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:00:57'), member1=None)",163,2024-08-07 07:05:23.765
3486,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:02:26'), member1=None)",158,2024-08-07 07:05:23.765
3487,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:02:44'), member1=None)",161,2024-08-07 07:05:23.765
3488,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:07:26'), member1=None)",161,2024-08-07 07:05:23.765
3489,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:10:13'), member1=None)",172,2024-08-07 07:05:23.765
3490,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:10:19'), member1=None)",172,2024-08-07 07:05:23.765
3491,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:10:23'), member1=None)",172,2024-08-07 07:05:23.765
3492,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:10:41'), member1=None)",172,2024-08-07 07:05:23.765
3493,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:11:40'), member1=None)",172,2024-08-07 07:05:23.765
3494,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:12:48'), member1=None)",172,2024-08-07 07:05:23.765
3495,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:12:51'), member1=None)",172,2024-08-07 07:05:23.765
3496,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:12:54'), member1=None)",172,2024-08-07 07:05:23.765
3497,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-07 03:14:56'), member1=None)",158,2024-08-07 07:05:23.765
