id,channel,is_used,module_id,booking_id,feature_id,merchant_id,request_type,requested_date,customer_login_id,txn_initiate_type,accessible_channel_id,updated_at
227,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 02:09:50'), member1=None)",170,,,2024-08-07 07:05:28.893
228,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 02:09:50'), member1=None)",170,,,2024-08-07 07:05:28.893
229,MOBILE,Y,,YoIiH51Fk14C/GxKiSEq31lrQky8A==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 02:21:33'), member1=None)",154,,2.0,2024-08-07 07:05:28.893
230,MOBILE,Y,,24n0kDTK3kr4Lx0yBMpYJeZaYJh2g==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-13 02:30:56'), member1=None)",223,,2.0,2024-08-07 07:05:28.893
231,MOBILE,Y,,vqZkO5JKpXUcX0WNuNpYg6iIaCxXA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 02:47:08'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
232,MOBILE,Y,,XzICzNHSn81U5kAIJH/903XEurpYw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 02:47:25'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
233,MOBILE,Y,,32O+HOuoiPrMpIrDxTiQzfxAU/gZg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 02:56:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
234,MOBILE,Y,,0oqQZkJiYnkhlvA5Rl89dY3dT1+hA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 02:57:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
235,MOBILE,Y,,Dm9HNispFlmrAp9Bo3vLQTrPhka0Q==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 02:57:54'), member1=None)",223,,2.0,2024-08-07 07:05:28.893
236,MOBILE,Y,,/k4I4FJvxoIdT7WOqtx0uIYQ7PjvQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 03:02:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
237,MOBILE,Y,,B0RlNAAhSZ0DnsCbbVuQFWtf9q55A==,27.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 03:14:32'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
238,MOBILE,Y,,oK1i+RpUUbaCR+jqdvqy2oEqTfTkQ==,30.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 03:15:16'), member1=None)",223,,2.0,2024-08-07 07:05:28.893
239,MOBILE,Y,,Um0kr4BKi1ALH0jInCw9SLXdp6+4Q==,30.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 03:16:18'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
240,MOBILE,Y,,acofddjICtJflMdPkVpC+Krm5uXrA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-13 03:18:49'), member1=None)",223,,2.0,2024-08-07 07:05:28.893
241,MOBILE,Y,,TLfVZT4GPei3kCqzR9e3g+47TAhVg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-13 03:18:51'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
242,MOBILE,Y,,cuIiDp5OT5MjTpmuNwg8VpnaKJnWw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 03:44:20'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
243,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 03:46:50'), member1=None)",219,,,2024-08-07 07:05:28.893
244,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 03:46:50'), member1=None)",219,,,2024-08-07 07:05:28.893
245,MOBILE,Y,,TUGl74GoVjU4e2jEGyeWhci85nE9w==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 04:06:28'), member1=None)",221,,2.0,2024-08-07 07:05:28.893
246,MOBILE,Y,,b7qG91BB00JoAouY0dA3nTwj2+8XA==,30.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 04:20:00'), member1=None)",221,,2.0,2024-08-07 07:05:28.893
247,MOBILE,Y,,3smdjhayR7ruAMpsYhQ+j7Q/M3gAA==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-13 04:22:16'), member1=None)",221,,2.0,2024-08-07 07:05:28.893
248,MOBILE,N,,EmjdM2f7xQTe6bVlpkEI79cJXV5FA==,27.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 04:35:15'), member1=None)",191,,2.0,2024-08-07 07:05:28.893
249,MOBILE,N,,oSHgDa3XwBLsYXYDOFO22berJ7FOQ==,30.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 04:37:21'), member1=None)",221,,2.0,2024-08-07 07:05:28.893
250,MOBILE,Y,,WWgme0D/oBGvh29arEyzngj0N74Fg==,30.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 04:37:32'), member1=None)",221,,2.0,2024-08-07 07:05:28.893
251,MOBILE,Y,,p72gzkck5KNkj4RAVoGYTXaT7TIow==,27.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:01:51'), member1=None)",191,,2.0,2024-08-07 07:05:28.893
252,MOBILE,Y,,J39dvuK40aiPvDHKR50VckzoLs43w==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:21:23'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
253,MOBILE,N,,Yf/5Ic9qUsKZgAnvIMhdzCC/5Rq5g==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:21:40'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
254,MOBILE,Y,,MeVIcC7fJxugoEmzqUfhy1O8L8fCw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:21:46'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
255,MOBILE,Y,,+1TiixKFlMk8HDit/Go93LuvdGcHA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:27:21'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
256,MOBILE,Y,,lB1OhmRbtYV6aIKeWbNI5VZL5X9nQ==,30.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:31:39'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
257,MOBILE,Y,,vKAz2yWyNnnAIlZ26ccCwPj8exMWA==,30.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:31:51'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
258,MOBILE,Y,,eLSGkDC0KzF8TeClNNOcAQCve9Btg==,30.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:32:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
259,MOBILE,Y,,WXO9X87U2oR7U0b/1Kw6oIjVgQjiA==,27.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:32:51'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
260,MOBILE,Y,,UvkloK1n/y5Oi2RmK4Ko3PrWG9Zuw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-13 05:33:59'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
261,MOBILE,Y,,OqtJ5CE+lZsYNEMObA7q8/kmK4x+w==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-13 05:34:58'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
262,MOBILE,Y,,h3lo96vdpPmMg7f+Hv58pmke93adQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:49:59'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
263,MOBILE,Y,,Sq/RRNzHl5rxhLB0uplH4kZhxNFKQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 05:50:49'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
264,MOBILE,Y,,c3Cgrq1081d76u+Q4CLU4bflG2PmA==,4.0,2.0,NORMAL,"Row(member0=Timestamp('2022-04-13 09:13:45'), member1=None)",217,,2.0,2024-08-07 07:05:28.893
265,MOBILE,Y,,S=xXKNTdXd+xUebmSF6rNw9xNDACA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-13 09:14:42'), member1=None)",217,,2.0,2024-08-07 07:05:28.893
266,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 09:34:00'), member1=None)",217,,,2024-08-07 07:05:28.893
267,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 09:34:00'), member1=None)",217,,,2024-08-07 07:05:28.893
268,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 11:47:11'), member1=None)",219,,,2024-08-07 07:05:28.893
269,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 11:47:11'), member1=None)",219,,,2024-08-07 07:05:28.893
270,MOBILE,Y,,iayC9UQUI7IRWj6i61W93vz+GR/Ag==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
271,MOBILE,Y,,v7JYftbcXOgDq/Ax+eoCCQRh5PPVw==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-13 15:30:08'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
272,MOBILE,Y,,rskF848vlaB/wBxjciBvc260psDeQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
273,MOBILE,Y,,eKb3Y5FA2vmkngPT5KeK3A2dtG9zw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 17:25:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
274,MOBILE,Y,,SSPTxKqFDowG8xQ5vxRuX4rTzM2MA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-13 17:57:06'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
275,MOBILE,Y,,nlzu8YorECiQPrxD18Cz9s3XCLO4Q==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-13 19:46:02'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
276,MOBILE,Y,,sDg5A+AeKAHdLjcSi0lDlwfSMSxHQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-14 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
277,MOBILE,Y,,KZ9I==2BYh8PRN084jpiBmbEpTONg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-14 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
278,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-14 22:28:34'), member1=None)",191,,,2024-08-07 07:05:28.893
279,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-14 22:28:34'), member1=None)",191,,,2024-08-07 07:05:28.893
280,MOBILE,Y,,3IKj=f3R36k1xVqC90ABvQ3qDTi6g==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-15 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
281,MOBILE,Y,,V1QXWHfzcarZIrF6NbUCoN6zIwtfQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-15 17:57:06'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
282,MOBILE,Y,,p5rMskt6i/yMm1TB7swoRVfB/AMTg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-16 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
283,MOBILE,Y,,qGblgs28oaWfr9bJh8gyvlQqmw1rg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-16 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
284,WEB,N,,,27.0,,NORMAL,"Row(member0=Timestamp('2022-04-16 22:03:01'), member1=None)",191,,,2024-08-07 07:05:28.893
285,WEB,N,,,27.0,,NORMAL,"Row(member0=Timestamp('2022-04-17 03:32:36'), member1=None)",154,,,2024-08-07 07:05:28.893
286,MOBILE,Y,,hbY1/Cyjy15HfnqVj2+0BWLGNIPlw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-17 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
287,MOBILE,Y,,dUCUro=1sbrNfv84wG/K61WrbLlVQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-17 15:30:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
288,MOBILE,Y,,UbvbAroHRhqEAcmfxsRIBNL6qnYEg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-17 17:24:03'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
289,MOBILE,Y,,Oepib5vQg3WIv2HxwFSx7QP3bjgIw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-17 17:25:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
290,MOBILE,Y,,ioj=fUtRpzEV2UyoaKIKu13m8i26A==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-17 17:57:06'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
291,MOBILE,Y,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-17 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
292,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-18 00:37:33'), member1=None)",140,,,2024-08-07 07:05:28.893
293,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-18 00:37:33'), member1=None)",140,,,2024-08-07 07:05:28.893
294,MOBILE,Y,,t6mcrmn6Uj25pG/riBlFVXGiiEP3g==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-18 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
295,MOBILE,Y,,Wm30HkNxTjckHFyOH5kunMBsGtAMw==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-18 15:30:09'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
296,MOBILE,Y,,pN8P80dI9R140+9m4CTXFR5igTqxQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-18 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
297,MOBILE,Y,,vyb=jSYrgOpO/etxKLwiZZmKrcRfw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-18 17:25:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
298,MOBILE,Y,,eNgTj4Nm9/pBgVArAhKO2shZkr3uw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-18 17:57:06'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
299,MOBILE,Y,,QhZvTCUUX74//IXMzDHIn9hWJmW6A==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-18 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
300,MOBILE,N,,rppF3QvgHe2cTilDw4p+ZMoEws3FQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-19 00:06:00'), member1=None)",223,,2.0,2024-08-07 07:05:28.893
301,MOBILE,Y,,sPVIxmBCA3UmbXuEPHzQe/QgQYrdg==,30.0,,NORMAL,"Row(member0=Timestamp('2022-04-19 00:07:03'), member1=None)",223,,2.0,2024-08-07 07:05:28.893
302,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-19 00:14:01'), member1=None)",219,,,2024-08-07 07:05:28.893
303,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-19 00:14:01'), member1=None)",219,,,2024-08-07 07:05:28.893
304,MOBILE,Y,,rf9n92Tk4RrNZY0Q2VwWRRwUDO5bQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-19 00:38:42'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
305,MOBILE,Y,,pADnyq7UeKZXk4aTG0iwPcswbiiaw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-19 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
306,MOBILE,Y,,v1Jgs+5Wyaopaq144G8GhtEi0tA1w==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-19 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
307,MOBILE,Y,,pSzPfSMkZgoEE6vMBZ9AGlEe3tEEA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-19 17:24:05'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
308,MOBILE,Y,,iVDvpBfU89kLXKOymi8ZlL50Qmkmg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-19 17:25:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
309,MOBILE,Y,,lV5ICRULj/C43gxmkDndsi4cDvYbQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-19 17:57:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
310,MOBILE,Y,,SFHsAF/mevh/ZXNw6cohx59OxB7Iw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-19 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
311,MOBILE,Y,,dSfMFMDYq8u45gKKBKmS/XPjWMz4g==,4.0,7.0,NORMAL,"Row(member0=Timestamp('2022-04-20 00:09:33'), member1=None)",240,,2.0,2024-08-07 07:05:28.893
312,MOBILE,Y,,M3SZjKRa1rmQXOzsCI59kLc5Qf7QQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-20 02:54:48'), member1=None)",240,,2.0,2024-08-07 07:05:28.893
313,WEB,Y,,2aXMy=lX5mRX88DpNanYvbGu5lznw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-20 05:50:09'), member1=None)",240,,2.0,2024-08-07 07:05:28.893
314,MOBILE,Y,,cN2=JA8AILxYGsqY/P1le4ES/Fl2A==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-20 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
315,MOBILE,Y,,rppx8J7oBaTLEPes7BlGfIjJCD1ZQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-20 15:30:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
316,MOBILE,Y,,ExU+9ZmBe1cFpwwIIx4oMIGbdfIfg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-20 17:24:02'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
317,MOBILE,Y,,C0Vk1Mupgp9CtKHViMlFAjFlBIqZg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-20 17:25:06'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
318,MOBILE,Y,,Cf+0=SniP7+a6yL3ikuIM3Y6LVDRA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-20 17:57:06'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
319,MOBILE,Y,,/mk8EsL1yEDvR0Bc5xjssBY6lBmYA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-20 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
320,WEB,N,,TWFA8YloGEmn3ibPydArpc6GedivQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-20 21:54:36'), member1=None)",240,,2.0,2024-08-07 07:05:28.893
321,WEB,N,,HJIxDbzyZ6XDNFezZCMl3E3wWI9Bg==,4.0,7.0,NORMAL,"Row(member0=Timestamp('2022-04-20 22:07:51'), member1=None)",240,,2.0,2024-08-07 07:05:28.893
322,WEB,Y,,AYJmnhJiWxLtqaLYmZGiJ04PdZgsw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-20 22:19:57'), member1=None)",240,,2.0,2024-08-07 07:05:28.893
323,WEB,Y,,vr0cn1lhYMm+zOB83wmWR9staloGA==,4.0,7.0,NORMAL,"Row(member0=Timestamp('2022-04-20 22:24:37'), member1=None)",240,,2.0,2024-08-07 07:05:28.893
324,MOBILE,Y,,tnNhgB2+DFqK+PuInNIq6mPNUR7cg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-21 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
325,MOBILE,Y,,i=6yF2SxgT6Z3H9nByyjoDbMoxkZw==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-21 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
326,MOBILE,Y,,k1uQ2arIjlDLjFv5VKgLofBFFm3uQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-21 17:24:05'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
327,MOBILE,Y,,DmUv+c4E54gYxoundxPoO9rrv7MgA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-21 17:25:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
328,MOBILE,Y,,0DG3zBxXSoqHISL3OOkTL/+/7fakw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-21 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
329,MOBILE,Y,,U83uUqy9UmY+ukBUkXdmTVNFJLGNw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-21 19:46:06'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
330,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-21 23:44:41'), member1=None)",219,,,2024-08-07 07:05:28.893
331,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-21 23:44:41'), member1=None)",219,,,2024-08-07 07:05:28.893
332,MOBILE,Y,,1EEtALj4y4ZPGOY4xZZWs5kPE90kw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-22 01:03:06'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
333,MOBILE,Y,,SHsGgUax4E+N6YZHjWQWC9z86/PqA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-22 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
334,MOBILE,Y,,XmZz2YNkTxMKCt+0TzaqkOWvT0OtA==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-22 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
335,MOBILE,Y,,RoOWNLYd47BS3QmcJvz/qsnD156SQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-22 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
336,MOBILE,Y,,YBqE4h=aS9m28Rd7g6VLX7fUvxblg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-22 17:25:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
337,MOBILE,Y,,hMOonk4PiX+oo/bYSi4FGD6OANBiQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-22 17:57:01'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
338,MOBILE,Y,,UHleFUI8ExMJkEN6CLP3VHCbTIo3Q==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-22 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
339,MOBILE,Y,,+xbzHsqLcz1SpXRwgvBzvpmENHS+w==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-23 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
340,MOBILE,Y,,ObYgl=VE69m1o+VJAtfDqOo+EAt/w==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-23 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
341,MOBILE,N,,l86SHFIzvhdWfU/3dGJDiCn3rnJBw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-23 22:39:22'), member1=None)",243,,2.0,2024-08-07 07:05:28.893
342,MOBILE,Y,,y1RQ7XqhxbBt7Wyx4oGLkQh805Ndw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-23 22:39:31'), member1=None)",243,,2.0,2024-08-07 07:05:28.893
343,MOBILE,Y,,vnz=+429aBcLx3Q+4bfu7eYcuMy6g==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-24 00:40:42'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
344,MOBILE,Y,,KJHaMpqRGGL0lmVQLkaUpHbwgjqRg==,4.0,8.0,NORMAL,"Row(member0=Timestamp('2022-04-24 00:46:33'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
345,MOBILE,Y,,bMYVOIqYQxK68+3UCBdI444efG7mA==,4.0,7.0,NORMAL,"Row(member0=Timestamp('2022-04-24 00:48:53'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
346,MOBILE,Y,,Sa5WWdj56lJ0Bd4a9T4eYpItCAjuw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-24 00:53:46'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
347,MOBILE,Y,,CQk6Ltvl5g8gxnP5D8swgwstpD/jQ==,30.0,,NORMAL,"Row(member0=Timestamp('2022-04-24 00:59:57'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
348,MOBILE,N,,,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-24 01:21:34'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
349,MOBILE,Y,,YsXYXkqYN6LGl3ghJgAlBGHuKTvMg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-24 01:21:44'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
350,MOBILE,Y,,AyoX5Y0EJwA4KpoIFOfWdaXSL1EVw==,4.0,14.0,NORMAL,"Row(member0=Timestamp('2022-04-24 03:11:03'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
351,MOBILE,N,,PjrMXnh1WrPip11mH7tgMTipQ3pfA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-24 03:22:34'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
352,MOBILE,Y,,fgylKg4PLRLSNeVbLXcPsOG6NrW2A==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-24 03:22:48'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
353,MOBILE,N,,svhgBcXnIQqMmFReS/J5R5fQiIjxw==,4.0,11.0,NORMAL,"Row(member0=Timestamp('2022-04-24 05:18:26'), member1=None)",245,,2.0,2024-08-07 07:05:28.893
354,MOBILE,Y,,QJopnIkLPdVZ/qUfn2f6TRBU7HzTQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-24 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
355,MOBILE,Y,,xhu3jVlB9qAF4axsnsjaA56C9WtoA==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-04-24 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
356,MOBILE,Y,,r6/06rZRf/8Q8/MGvHY9FqrMWVocA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-24 17:24:06'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
357,MOBILE,Y,,shMOErDS1LfzR1HKfDSfuj4VkrsGQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-24 17:25:06'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
358,MOBILE,Y,,qLIolcG2I8a4ITCiedV8FULXiVbuQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-04-24 17:57:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
359,MOBILE,Y,,IhiulneK1xUeqt4wvNrnPe5qVdUww==,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-24 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
360,MOBILE,N,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-04-25 00:43:57'), member1=None)",191,,,2024-08-07 07:05:28.893
