id,active,added_by,added_date,migration_id,login_blocked,login_channel,last_login_date,request_attempt,last_modified_by,login_block_date,login_block_mode,customer_login_id,last_modified_date,login_block_remarks,accessible_channel_id,old_login_access_channel_id,updated_at
412,Y,1,"Row(member0=Timestamp('2022-04-13 02:48:47'), member1=None)",,N,,,0,,,,227,,,2,,2024-08-07 07:05:24.452
413,Y,1,"Row(member0=Timestamp('2022-04-13 02:52:54'), member1=None)",,N,,,0,,,,228,,,1,,2024-08-07 07:05:24.452
414,Y,1,"Row(member0=Timestamp('2022-04-13 02:52:54'), member1=None)",,N,,,0,,,,228,,,2,,2024-08-07 07:05:24.452
415,Y,1,"Row(member0=Timestamp('2022-04-13 05:10:46'), member1=None)",,N,,,0,,,,229,,,1,,2024-08-07 07:05:24.452
416,Y,1,"Row(member0=Timestamp('2022-04-13 05:10:46'), member1=None)",,N,,,0,,,,229,,,2,,2024-08-07 07:05:24.452
417,Y,1,"Row(member0=Timestamp('2022-04-13 05:32:26'), member1=None)",,N,,,0,,,,230,,,1,,2024-08-07 07:05:24.452
418,Y,1,"Row(member0=Timestamp('2022-04-13 05:32:26'), member1=None)",,N,,,0,,,,230,,,2,,2024-08-07 07:05:24.452
419,Y,1,"Row(member0=Timestamp('2022-04-13 05:51:52'), member1=None)",,N,,,0,,,,231,,,1,,2024-08-07 07:05:24.452
420,Y,1,"Row(member0=Timestamp('2022-04-13 05:51:52'), member1=None)",,N,,,0,,,,231,,,2,,2024-08-07 07:05:24.452
421,Y,1,"Row(member0=Timestamp('2022-04-13 09:26:25'), member1=None)",,N,,,0,,,,232,,,1,,2024-08-07 07:05:24.452
422,Y,1,"Row(member0=Timestamp('2022-04-13 09:26:25'), member1=None)",,N,,,0,,,,232,,,2,,2024-08-07 07:05:24.452
423,Y,1,"Row(member0=Timestamp('2022-04-17 21:22:59'), member1=None)",,N,,,0,,,,233,,,1,,2024-08-07 07:05:24.452
424,Y,1,"Row(member0=Timestamp('2022-04-17 21:22:59'), member1=None)",,N,,,0,,,,233,,,2,,2024-08-07 07:05:24.452
425,Y,1,"Row(member0=Timestamp('2022-04-18 02:50:04'), member1=None)",,N,,,0,,,,234,,,1,,2024-08-07 07:05:24.452
426,Y,1,"Row(member0=Timestamp('2022-04-18 02:50:04'), member1=None)",,N,,,0,,,,234,,,2,,2024-08-07 07:05:24.452
427,Y,1,"Row(member0=Timestamp('2022-04-18 04:53:09'), member1=None)",,N,,,0,,,,235,,,1,,2024-08-07 07:05:24.452
428,Y,1,"Row(member0=Timestamp('2022-04-18 04:53:09'), member1=None)",,N,,,0,,,,235,,,2,,2024-08-07 07:05:24.452
429,Y,1,"Row(member0=Timestamp('2022-04-18 05:32:04'), member1=None)",,N,,,0,,,,236,,,1,,2024-08-07 07:05:24.452
430,Y,1,"Row(member0=Timestamp('2022-04-18 05:32:04'), member1=None)",,N,,,0,,,,236,,,2,,2024-08-07 07:05:24.452
431,Y,1,"Row(member0=Timestamp('2022-04-18 05:38:05'), member1=None)",,N,,,0,,,,237,,,1,,2024-08-07 07:05:24.452
432,Y,1,"Row(member0=Timestamp('2022-04-18 05:38:05'), member1=None)",,N,,,0,,,,237,,,2,,2024-08-07 07:05:24.452
433,Y,1,"Row(member0=Timestamp('2022-04-19 01:04:38'), member1=None)",,N,,,0,,,,238,,,1,,2024-08-07 07:05:24.452
434,Y,1,"Row(member0=Timestamp('2022-04-19 01:04:38'), member1=None)",,N,,,0,,,,238,,,2,,2024-08-07 07:05:24.452
435,Y,1,"Row(member0=Timestamp('2022-04-19 01:37:13'), member1=None)",,N,,,0,,,,239,,,1,,2024-08-07 07:05:24.452
436,Y,1,"Row(member0=Timestamp('2022-04-19 01:37:13'), member1=None)",,N,,,0,,,,239,,,2,,2024-08-07 07:05:24.452
437,Y,1,"Row(member0=Timestamp('2022-04-19 22:14:14'), member1=None)",,N,,,0,,,,240,,,1,,2024-08-07 07:05:24.452
438,Y,1,"Row(member0=Timestamp('2022-04-19 22:14:14'), member1=None)",,N,,,0,,,,240,,,2,,2024-08-07 07:05:24.452
439,Y,1,"Row(member0=Timestamp('2022-04-21 05:29:22'), member1=None)",,N,,,0,,,,241,,,1,,2024-08-07 07:05:24.452
440,Y,1,"Row(member0=Timestamp('2022-04-21 05:29:22'), member1=None)",,N,,,0,,,,241,,,2,,2024-08-07 07:05:24.452
441,Y,1,"Row(member0=Timestamp('2022-04-21 05:29:23'), member1=None)",,N,,,0,,,,242,,,1,,2024-08-07 07:05:24.452
442,Y,1,"Row(member0=Timestamp('2022-04-21 05:29:23'), member1=None)",,N,,,0,,,,242,,,2,,2024-08-07 07:05:24.452
443,Y,1,"Row(member0=Timestamp('2022-04-23 22:32:51'), member1=None)",,N,,,0,,,,243,,,1,,2024-08-07 07:05:24.452
444,Y,1,"Row(member0=Timestamp('2022-04-23 22:32:51'), member1=None)",,N,,,0,,,,243,,,2,,2024-08-07 07:05:24.452
445,Y,1,"Row(member0=Timestamp('2022-04-23 22:32:52'), member1=None)",,N,,,0,,,,244,,,1,,2024-08-07 07:05:24.452
446,Y,1,"Row(member0=Timestamp('2022-04-23 22:32:52'), member1=None)",,N,,,0,,,,244,,,2,,2024-08-07 07:05:24.452
447,Y,1,"Row(member0=Timestamp('2022-04-23 22:58:11'), member1=None)",,N,,,0,,,,245,,,1,,2024-08-07 07:05:24.452
448,Y,1,"Row(member0=Timestamp('2022-04-23 22:58:11'), member1=None)",,N,,,0,,,,245,,,2,,2024-08-07 07:05:24.452
449,Y,1,"Row(member0=Timestamp('2022-04-23 23:00:58'), member1=None)",,N,,,0,,,,246,,,1,,2024-08-07 07:05:24.452
450,Y,1,"Row(member0=Timestamp('2022-04-23 23:00:58'), member1=None)",,N,,,0,,,,246,,,2,,2024-08-07 07:05:24.452
451,Y,1,"Row(member0=Timestamp('2022-04-24 01:37:06'), member1=None)",,N,,,0,,,,247,,,1,,2024-08-07 07:05:24.452
452,Y,1,"Row(member0=Timestamp('2022-04-24 01:37:06'), member1=None)",,N,,,0,,,,247,,,2,,2024-08-07 07:05:24.452
453,Y,1,"Row(member0=Timestamp('2022-04-24 03:37:32'), member1=None)",,N,,,0,,,,248,,,1,,2024-08-07 07:05:24.452
454,Y,1,"Row(member0=Timestamp('2022-04-24 03:37:32'), member1=None)",,N,,,0,,,,248,,,2,,2024-08-07 07:05:24.452
455,Y,1,"Row(member0=Timestamp('2022-04-25 02:50:04'), member1=None)",,N,,,0,,,,249,,,1,,2024-08-07 07:05:24.452
456,Y,1,"Row(member0=Timestamp('2022-04-25 02:50:04'), member1=None)",,N,,,0,,,,249,,,2,,2024-08-07 07:05:24.452
457,Y,1,"Row(member0=Timestamp('2022-04-25 04:37:47'), member1=None)",,N,,,0,,,,250,,,1,,2024-08-07 07:05:24.452
458,Y,1,"Row(member0=Timestamp('2022-04-25 04:37:47'), member1=None)",,N,,,0,,,,250,,,2,,2024-08-07 07:05:24.452
459,Y,1,"Row(member0=Timestamp('2022-04-27 03:54:08'), member1=None)",,N,,,0,,,,251,,,1,,2024-08-07 07:05:24.452
460,Y,1,"Row(member0=Timestamp('2022-04-27 03:54:08'), member1=None)",,N,,,0,,,,251,,,2,,2024-08-07 07:05:24.452
461,Y,1,"Row(member0=Timestamp('2022-04-27 04:29:22'), member1=None)",,N,,,0,,,,252,,,1,,2024-08-07 07:05:24.452
462,Y,1,"Row(member0=Timestamp('2022-04-27 04:29:22'), member1=None)",,N,,,0,,,,252,,,2,,2024-08-07 07:05:24.452
463,Y,1,"Row(member0=Timestamp('2022-04-27 04:29:22'), member1=None)",,N,,,0,,,,253,,,1,,2024-08-07 07:05:24.452
464,Y,1,"Row(member0=Timestamp('2022-04-27 04:29:22'), member1=None)",,N,,,0,,,,253,,,2,,2024-08-07 07:05:24.452
465,Y,1,"Row(member0=Timestamp('2022-04-27 04:29:23'), member1=None)",,N,,,0,,,,254,,,1,,2024-08-07 07:05:24.452
466,Y,1,"Row(member0=Timestamp('2022-04-27 04:29:23'), member1=None)",,N,,,0,,,,254,,,2,,2024-08-07 07:05:24.452
467,Y,1,"Row(member0=Timestamp('2022-04-27 04:29:33'), member1=None)",,N,,,0,,,,255,,,1,,2024-08-07 07:05:24.452
468,Y,1,"Row(member0=Timestamp('2022-04-27 04:29:33'), member1=None)",,N,,,0,,,,255,,,2,,2024-08-07 07:05:24.452
469,Y,1,"Row(member0=Timestamp('2022-04-27 22:40:34'), member1=None)",,N,,,0,,,,256,,,1,,2024-08-07 07:05:24.452
470,Y,1,"Row(member0=Timestamp('2022-04-27 22:40:34'), member1=None)",,N,,,0,,,,256,,,2,,2024-08-07 07:05:24.452
471,Y,1,"Row(member0=Timestamp('2022-04-27 22:50:03'), member1=None)",,N,,,0,,,,257,,,1,,2024-08-07 07:05:24.452
472,Y,1,"Row(member0=Timestamp('2022-04-27 22:50:03'), member1=None)",,N,,,0,,,,257,,,2,,2024-08-07 07:05:24.452
473,Y,1,"Row(member0=Timestamp('2022-04-28 04:09:03'), member1=None)",,N,,,0,,,,258,,,1,,2024-08-07 07:05:24.452
474,Y,1,"Row(member0=Timestamp('2022-04-28 04:09:03'), member1=None)",,N,,,0,,,,258,,,2,,2024-08-07 07:05:24.452
475,Y,1,"Row(member0=Timestamp('2022-04-28 04:26:05'), member1=None)",,N,,,0,,,,259,,,1,,2024-08-07 07:05:24.452
476,Y,1,"Row(member0=Timestamp('2022-04-28 04:26:05'), member1=None)",,N,,,0,,,,259,,,2,,2024-08-07 07:05:24.452
477,Y,1,"Row(member0=Timestamp('2022-04-28 05:41:36'), member1=None)",,N,,,0,,,,260,,,1,,2024-08-07 07:05:24.452
478,Y,1,"Row(member0=Timestamp('2022-04-28 05:41:36'), member1=None)",,N,,,0,,,,260,,,2,,2024-08-07 07:05:24.452
479,Y,1,"Row(member0=Timestamp('2022-05-03 23:03:47'), member1=None)",,N,,,0,5.0,,,261,"Row(member0=Timestamp('2022-09-15 17:35:49'), member1=None)",,1,,2024-08-07 07:05:24.452
480,Y,1,"Row(member0=Timestamp('2022-05-03 23:03:47'), member1=None)",,N,,,0,5.0,,,261,"Row(member0=Timestamp('2022-09-15 17:35:49'), member1=None)",,2,,2024-08-07 07:05:24.452
481,Y,4,"Row(member0=Timestamp('2022-11-14 14:27:28'), member1=None)",,N,,,0,,,,262,,,1,,2024-08-07 07:05:24.452
482,Y,4,"Row(member0=Timestamp('2022-11-14 14:27:28'), member1=None)",,N,,,0,,,,262,,,2,,2024-08-07 07:05:24.452
483,Y,1,"Row(member0=Timestamp('2022-11-17 10:16:09'), member1=None)",,N,,,0,,,,263,,,1,,2024-08-07 07:05:24.452
484,Y,1,"Row(member0=Timestamp('2022-11-17 10:16:09'), member1=None)",,N,,,0,,,,263,,,2,,2024-08-07 07:05:24.452
485,Y,1,"Row(member0=Timestamp('2022-11-17 10:16:29'), member1=None)",,N,,,0,,,,264,,,1,,2024-08-07 07:05:24.452
486,Y,1,"Row(member0=Timestamp('2022-11-17 10:16:29'), member1=None)",,N,,,0,,,,264,,,2,,2024-08-07 07:05:24.452
487,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,4.0,,,265,"Row(member0=Timestamp('2024-01-11 09:52:12'), member1=None)",,1,,2024-08-07 07:05:24.452
488,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,266,,,1,,2024-08-07 07:05:24.452
489,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,267,,,1,,2024-08-07 07:05:24.452
490,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,4,,,,268,,,1,,2024-08-07 07:05:24.452
491,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,269,,,1,,2024-08-07 07:05:24.452
492,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,270,,,1,,2024-08-07 07:05:24.452
493,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,271,,,1,,2024-08-07 07:05:24.452
494,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,272,,,1,,2024-08-07 07:05:24.452
495,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,273,,,1,,2024-08-07 07:05:24.452
496,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,274,,,1,,2024-08-07 07:05:24.452
497,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,275,,,1,,2024-08-07 07:05:24.452
498,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,276,,,1,,2024-08-07 07:05:24.452
499,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,277,,,1,,2024-08-07 07:05:24.452
500,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,278,,,1,,2024-08-07 07:05:24.452
501,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,279,,,1,,2024-08-07 07:05:24.452
502,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,280,,,1,,2024-08-07 07:05:24.452
503,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,281,,,1,,2024-08-07 07:05:24.452
504,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,282,,,1,,2024-08-07 07:05:24.452
505,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,283,,,1,,2024-08-07 07:05:24.452
506,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,284,,,1,,2024-08-07 07:05:24.452
507,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,285,,,1,,2024-08-07 07:05:24.452
508,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,286,,,1,,2024-08-07 07:05:24.452
509,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,287,,,1,,2024-08-07 07:05:24.452
510,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,288,,,1,,2024-08-07 07:05:24.452
511,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,289,,,1,,2024-08-07 07:05:24.452
512,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,290,,,1,,2024-08-07 07:05:24.452
513,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,291,,,1,,2024-08-07 07:05:24.452
514,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,292,,,1,,2024-08-07 07:05:24.452
515,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,293,,,1,,2024-08-07 07:05:24.452
516,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,294,,,1,,2024-08-07 07:05:24.452
517,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,295,,,1,,2024-08-07 07:05:24.452
518,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,296,,,1,,2024-08-07 07:05:24.452
519,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,297,,,1,,2024-08-07 07:05:24.452
520,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,298,,,1,,2024-08-07 07:05:24.452
521,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,299,,,1,,2024-08-07 07:05:24.452
522,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,300,,,1,,2024-08-07 07:05:24.452
523,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,301,,,1,,2024-08-07 07:05:24.452
524,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,302,,,1,,2024-08-07 07:05:24.452
525,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,303,,,1,,2024-08-07 07:05:24.452
526,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,304,,,1,,2024-08-07 07:05:24.452
527,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,305,,,1,,2024-08-07 07:05:24.452
528,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,306,,,1,,2024-08-07 07:05:24.452
529,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,307,,,1,,2024-08-07 07:05:24.452
530,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,308,,,1,,2024-08-07 07:05:24.452
531,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,309,,,1,,2024-08-07 07:05:24.452
532,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,310,,,1,,2024-08-07 07:05:24.452
533,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,311,,,1,,2024-08-07 07:05:24.452
534,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,312,,,1,,2024-08-07 07:05:24.452
535,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,313,,,1,,2024-08-07 07:05:24.452
536,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,314,,,1,,2024-08-07 07:05:24.452
537,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,315,,,1,,2024-08-07 07:05:24.452
538,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,316,,,1,,2024-08-07 07:05:24.452
539,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,317,,,1,,2024-08-07 07:05:24.452
540,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,318,,,1,,2024-08-07 07:05:24.452
541,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,319,,,1,,2024-08-07 07:05:24.452
542,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,320,,,1,,2024-08-07 07:05:24.452
543,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,321,,,1,,2024-08-07 07:05:24.452
544,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,322,,,1,,2024-08-07 07:05:24.452
545,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,323,,,1,,2024-08-07 07:05:24.452
546,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,324,,,1,,2024-08-07 07:05:24.452
547,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,325,,,1,,2024-08-07 07:05:24.452
548,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,326,,,1,,2024-08-07 07:05:24.452
549,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,327,,,1,,2024-08-07 07:05:24.452
550,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,328,,,1,,2024-08-07 07:05:24.452
551,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,329,,,1,,2024-08-07 07:05:24.452
552,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,330,,,1,,2024-08-07 07:05:24.452
553,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,331,,,1,,2024-08-07 07:05:24.452
554,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,332,,,1,,2024-08-07 07:05:24.452
555,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,333,,,1,,2024-08-07 07:05:24.452
556,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,334,,,1,,2024-08-07 07:05:24.452
557,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,335,,,1,,2024-08-07 07:05:24.452
558,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,336,,,1,,2024-08-07 07:05:24.452
559,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,337,,,1,,2024-08-07 07:05:24.452
560,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,338,,,1,,2024-08-07 07:05:24.452
561,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,339,,,1,,2024-08-07 07:05:24.452
562,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,340,,,1,,2024-08-07 07:05:24.452
563,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,341,,,1,,2024-08-07 07:05:24.452
564,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,342,,,1,,2024-08-07 07:05:24.452
565,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,343,,,1,,2024-08-07 07:05:24.452
566,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,344,,,1,,2024-08-07 07:05:24.452
567,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,345,,,1,,2024-08-07 07:05:24.452
568,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,346,,,1,,2024-08-07 07:05:24.452
569,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,347,,,1,,2024-08-07 07:05:24.452
570,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,348,,,1,,2024-08-07 07:05:24.452
571,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,349,,,1,,2024-08-07 07:05:24.452
572,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,350,,,1,,2024-08-07 07:05:24.452
573,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,351,,,1,,2024-08-07 07:05:24.452
574,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,352,,,1,,2024-08-07 07:05:24.452
575,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,353,,,1,,2024-08-07 07:05:24.452
576,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,354,,,1,,2024-08-07 07:05:24.452
577,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,355,,,1,,2024-08-07 07:05:24.452
578,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,356,,,1,,2024-08-07 07:05:24.452
579,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,357,,,1,,2024-08-07 07:05:24.452
580,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,358,,,1,,2024-08-07 07:05:24.452
581,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,359,,,1,,2024-08-07 07:05:24.452
582,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,360,,,1,,2024-08-07 07:05:24.452
583,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,361,,,1,,2024-08-07 07:05:24.452
584,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,362,,,1,,2024-08-07 07:05:24.452
585,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,363,,,1,,2024-08-07 07:05:24.452
586,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,364,,,1,,2024-08-07 07:05:24.452
587,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,365,,,1,,2024-08-07 07:05:24.452
588,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,366,,,1,,2024-08-07 07:05:24.452
589,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,367,,,1,,2024-08-07 07:05:24.452
590,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,368,,,1,,2024-08-07 07:05:24.452
591,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,369,,,1,,2024-08-07 07:05:24.452
592,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,370,,,1,,2024-08-07 07:05:24.452
593,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,371,,,1,,2024-08-07 07:05:24.452
594,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,372,,,1,,2024-08-07 07:05:24.452
595,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,373,,,1,,2024-08-07 07:05:24.452
596,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,374,,,1,,2024-08-07 07:05:24.452
597,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,375,,,1,,2024-08-07 07:05:24.452
598,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,376,,,1,,2024-08-07 07:05:24.452
599,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,377,,,1,,2024-08-07 07:05:24.452
600,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,378,,,1,,2024-08-07 07:05:24.452
601,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,379,,,1,,2024-08-07 07:05:24.452
602,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,380,,,1,,2024-08-07 07:05:24.452
